<SYSDESC>Our system combines and re-ranks the ranked list of subtopic candidates using the provided resources (query suggestions 20%, dimensions 30%, related queries 30%, baseline documents 20%).</SYSDESC>
0001;0;先知剧情;1;5.043425116919247;0;先知电影;1;5.043425116919247;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知dota出装;4;5.0238805208462765;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知dota出装攻略;6;5.0106352940962555;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知dota;7;5.003946305945459;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知xianzhi;12;4.969813299576001;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知游戏星际争霸2中兵种;20;4.912654885736052;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知游戏dota中的英雄;21;4.90527477843843;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知美国亚历克斯普罗亚斯执导电影;22;4.897839799950911;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知深圳市电子有限公司;23;4.890349128221754;KLE-S-C-2A
0001;0;先知剧情;1;5.043425116919247;0;先知剧情介绍;24;4.882801922586371;KLE-S-C-2A
0001;0;先知有限公司;2;5.0369526024136295;0;先知电子狗;2;5.0369526024136295;KLE-S-C-2A
0001;0;先知有限公司;2;5.0369526024136295;0;先知韩国;10;4.983606621708336;KLE-S-C-2A
0001;0;先知有限公司;2;5.0369526024136295;0;先知韩国集团;11;4.976733742420574;KLE-S-C-2A
0001;0;先知有限公司;2;5.0369526024136295;0;先知电子狗升级网站;28;4.852030263919617;KLE-S-C-2A
0001;0;先知有限公司;2;5.0369526024136295;0;先知韩国电子狗升级;32;4.820281565605037;KLE-S-C-2A
0001;0;先知有限公司;2;5.0369526024136295;0;先知电子狗下载;42;4.736198448394496;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知出装;3;5.030437921392435;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知神秘代码;5;5.017279836814924;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知出装6.73;8;4.997212273764115;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知出装6.72;9;4.990432586778736;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知集团介绍;26;4.867534450455582;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知神秘代码国语;27;4.859812404361672;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知神密代码;31;4.8283137373023015;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知xianzhi出装;33;4.812184355372417;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知dota英雄出装加点;34;4.804021044733257;KLE-S-C-2A
0001;0;先知集团;3;5.030437921392435;0;先知神秘代码2;35;4.795790545596741;KLE-S-C-2A
0001;0;先知人物;4;4.962844630259907;0;宗教先知;13;4.962844630259907;KLE-S-C-2A
0001;0;先知人物;4;4.962844630259907;0;先知动画喜羊羊灰太狼角色;14;4.955827057601261;KLE-S-C-2A
0001;0;先知人物;4;4.962844630259907;0;先知汉语词语;15;4.948759890378168;KLE-S-C-2A
0001;0;先知人物;4;4.962844630259907;0;先知游戏光晕系列人物;16;4.941642422609304;KLE-S-C-2A
0001;0;先知人物;4;4.962844630259907;0;先知死亡出装;36;4.787491742782046;KLE-S-C-2A
0001;0;先知人物;4;4.962844630259907;0;死亡先知;41;4.74493212836325;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知游戏魔兽争霸iii英雄;17;4.9344739331306915;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知阿拉伯散文诗;18;4.927253685157205;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知纪伯伦著书籍;19;4.919980925828125;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知出什么装备;25;4.875197323201151;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知出什么;29;4.844187086458591;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知出什么装备6.72;30;4.836281906951478;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知神秘代码高清;37;4.77912349311153;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知纪伯伦介绍;38;4.770684624465665;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;先知春江水暖鸭先知全诗;39;4.762173934797756;KLE-S-C-2A
0001;0;先知纪伯伦;5;4.9344739331306915;0;虚空先知天赋;40;4.7535901911063645;KLE-S-C-2A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫论坛;1;5.0106352940962555;KLE-S-C-2A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫bt论坛;10;4.948759890378168;KLE-S-C-2A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫论坛资源搜索引擎;13;4.927253685157205;KLE-S-C-2A
